book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres
1662,6693,6693,44775,183,0375822070,9780375822070,"Roald Dahl, Quentin Blake",1970.0,Fantastic Mr Fox,Fantastic Mr. Fox,eng,4.03,66015,75149,2813,740,3331,16818,26508,27752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Childrens;Fiction;Fantasy;Classics;Childrens,Middle Grade;Animals;Young Adult;Humor;Audiobook;Adventure"
1664,18521,18521,1315615,340,0141183535,9780141183530,Virginia Woolf,1929.0,A Room of One's Own,A Room of One's Own,eng,4.1,59868,71968,3573,1097,3031,12558,26448,28834,https://images.gr-assets.com/books/1327883012m/18521.jpg,https://images.gr-assets.com/books/1327883012s/18521.jpg,"Classics;Nonfiction;Feminism;Writing,Essays;Philosophy;Language,Writing;Literature;Womens;Literature,20th Century;European Literature,British Literature"
1672,10235,10235,1639628,42,0812973011,9780812973010,Tracy Kidder,2003.0,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World","Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",eng,4.21,53019,55178,4220,674,1808,8174,19341,25181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Biography;Health,Medicine;Autobiography,Memoir;Science;Medical;Health;Biography Memoir;Social Movements,Social Justice;History"
1675,5187,5187,3234420,18,0385265700,9780385265710,Jane Hamilton,1988.0,The Book of Ruth,The Book of Ruth,en-US,3.82,56842,57244,1139,1246,3447,15031,22252,15268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Historical,Historical Fiction;Contemporary;Adult Fiction;Novels;Literary Fiction;Adult;Book Club;Womens;Literature"
1676,9593,9593,517654,92,0385333870,9780385333870,Kurt Vonnegut Jr.,1985.0,Galápagos,Galápagos,,3.87,48330,54131,2134,543,3003,14082,21793,14710,https://images.gr-assets.com/books/1355012643m/9593.jpg,https://images.gr-assets.com/books/1355012643s/9593.jpg,"Fiction;Science Fiction;Classics;Humor;Literature;Novels;Literature,American;Fantasy;Science Fiction,Dystopia;Apocalyptic,Post Apocalyptic"
1683,1171,7865083,855103,44,0140143459,9780140143450,Michael   Lewis,1989.0,Liar's Poker: Rising Through the Wreckage on Wall Street,Liar's Poker,en-US,4.16,22315,53700,1678,458,1513,8684,21374,21671,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Business;Economics,Finance;Economics;History;Biography;Autobiography,Memoir;Currency,Money;Audiobook;Politics"
1684,1052,1052,5265,187,0451205367,9780451205360,George S. Clason,1926.0,,The Richest Man in Babylon,eng,4.23,50206,55675,2524,734,2052,8411,17013,27465,https://images.gr-assets.com/books/1348336780m/1052.jpg,https://images.gr-assets.com/books/1348336780s/1052.jpg,"Economics,Finance;Business;Nonfiction;Self Help;Finance,Personal Finance;Currency,Money;Self Help,Personal Development;Economics;Classics;Philosophy"
1685,10915,10915,3349637,55,0743418719,9780743418710,Jodi Picoult,2001.0,Salem Falls,Salem Falls,en-US,3.8,59930,62434,2992,816,3815,17863,24523,15417,https://images.gr-assets.com/books/1344397557m/10915.jpg,https://images.gr-assets.com/books/1344397557s/10915.jpg,"Fiction;Contemporary;Womens Fiction,Chick Lit;Romance;Mystery;Adult;Adult Fiction;Drama;Realistic Fiction;Novels"
1692,10412,10412,822184,62,0141694740X,9781416947400,"Greg Behrendt, Liz Tuccillo",2004.0,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,eng,3.65,49015,55865,3216,2597,6009,15398,16040,15821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Self Help;Womens Fiction,Chick Lit;Relationships;Humor;Psychology;Romance;Adult;Contemporary;Humor,Comedy"
1695,41684,41684,3183592,227,0451529758,9780451529760,"Rudyard Kipling, Alev Lytle Croutier",1895.0,The Jungle Books,The Jungle Books,eng,4.0,68750,70981,854,686,3123,16621,25323,25228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Classics;Fiction;Childrens;Fantasy;Adventure;Short Stories;Literature;Animals;Young Adult;Cultural,India"
1696,27266,27266,27912,55,0451219945,9780451219950,Rachel Caine,2006.0,Glass Houses,"Glass Houses (The Morganville Vampires, #1)",en-US,3.92,77454,82220,4316,2743,5916,17829,24463,31269,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Paranormal,Vampires;Young Adult;Fantasy,Paranormal;Fantasy;Fantasy,Urban Fantasy;Romance;Fantasy,Supernatural;Fiction;Romance,Paranormal Romance;Paranormal,Ghosts"
1697,11413,11413,272149,54,0785264698,9780785264700,"John Eldredge, Stasi Eldredge",2004.0,,Captivating: Unveiling the Mystery of a Woman's Soul,en-US,3.93,30395,52397,1777,2349,3982,10054,14859,21153,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Christian;Nonfiction;Religion,Faith;Religion,Christianity;Spirituality;Christian,Christian Living;Christian,Christian Non Fiction;Religion;Self Help;Relationships"
1701,9010,9010,2970640,30,0806527285,9780806527280,Tucker Max,2006.0,I Hope They Serve Beer in Hell,"I Hope They Serve Beer in Hell (Tucker Max, #1)",,3.51,46092,49692,4292,4392,5839,12426,13919,13116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;Humor;Autobiography,Memoir;Humor,Comedy;Biography;Biography,Autobiography;Short Stories;Adult;Biography Memoir;Writing,Essays"
1703,17799,17799,1739145,129,099448572,9780099448570,"Haruki Murakami, Philip Gabriel",1992.0," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]","South of the Border, West of the Sun",eng,3.87,47812,60117,3401,683,3284,15329,24938,15883,https://images.gr-assets.com/books/1443685506m/17799.jpg,https://images.gr-assets.com/books/1443685506s/17799.jpg,"Fiction;Cultural,Japan;Asian Literature,Japanese Literature;Contemporary;Romance;Novels;Magical Realism;Literature;Cultural,Asia;Literature,Asian Literature"
1704,9592,9592,1222244,103,0385334141,9780385334140,Kurt Vonnegut Jr.,1961.0,Mother Night,Mother Night,en-US,4.21,52249,57090,2195,199,1118,9073,23064,23636,https://images.gr-assets.com/books/1344621657m/9592.jpg,https://images.gr-assets.com/books/1344621657s/9592.jpg,"Fiction;Classics;Historical,Historical Fiction;War;Literature;Novels;Humor;Science Fiction;Literature,American;Historical"
1705,28815,28815,29303,114,006124189X,9780061241900,Robert B. Cialdini,1984.0,Influence: The Psychology of Persuasion,Influence: The Psychology of Persuasion,eng,4.18,45874,52797,1980,876,2004,8199,17516,24202,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Psychology;Business;Nonfiction;Self Help;Self Help,Personal Development;Leadership;Science;Language,Communication;Business,Management;Buisness"
1709,16433,16433,2789370,67,0553588265,9780553588260,Dean Koontz,2005.0,Forever Odd,"Forever Odd (Odd Thomas, #2)",en-US,3.96,54958,59864,2419,490,2935,14032,23136,19271,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Horror;Fiction;Fantasy;Thriller;Mystery;Fantasy,Paranormal;Fantasy,Supernatural;Suspense;Fantasy,Urban Fantasy;Paranormal,Ghosts"
1714,12557,12557,1131637,66,0143038109,9780143038110,Amy Tan,1991.0,The Kitchen God's Wife,The Kitchen God's Wife,en-US,3.98,58836,62180,1750,364,1910,14429,27340,18137,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Historical,Historical Fiction;Cultural,China;Cultural,Asia;Contemporary;Literature,Asian Literature;Historical;Novels;Adult Fiction;Literary Fiction"
1719,32435,32435,1762777,77,0425181103,9780425181100,Dean Koontz,1983.0,Phantoms,Phantoms,en-US,3.93,56287,58299,1005,744,2845,14865,21315,18530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Horror;Fiction;Thriller;Suspense;Mystery;Science Fiction;Fantasy,Supernatural;Fantasy,Paranormal;Fantasy;Thriller,Mystery Thriller"
1727,357,357,1096,82,0671742515,9780671742520,Douglas Adams,1988.0,The Long Dark Tea-Time of the Soul,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",en-US,4.05,59276,63769,1458,393,2464,13614,24400,22898,https://images.gr-assets.com/books/1388257271m/357.jpg,https://images.gr-assets.com/books/1388257271s/357.jpg,"Fiction;Fantasy;Science Fiction;Humor;Mystery;Humor,Comedy;Science Fiction Fantasy;Audiobook;Novels;European Literature,British Literature"
1733,5352,5352,270452,100,0385339593,9780385339600,John Grisham,2002.0,The Summons,The Summons,eng,3.68,53304,56634,1569,821,4168,19241,20480,11924,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Mystery;Thriller;Thriller,Legal Thriller;Suspense;Mystery,Crime;Thriller,Mystery Thriller;Law;Novels;Adult Fiction"
1748,14756,14756,1440388,48,0743470125,9780743470120,Jennifer Weiner,2005.0,Goodnight Nobody,Goodnight Nobody,en-US,3.64,51748,53145,1870,1088,4432,17806,18827,10992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Womens Fiction,Chick Lit;Fiction;Mystery;Romance;Contemporary;Adult Fiction;Humor;Audiobook;Adult;Womens Fiction"
1750,4866,4866,41052,175,0671035975,9780671035980,Dale Carnegie,1944.0,How to Stop Worrying and Start Living,How to Stop Worrying and Start Living,en-GB,4.08,46797,51418,1325,1239,2243,9509,16637,21790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Self Help;Nonfiction;Psychology;Self Help,Personal Development;Business;Philosophy;Audiobook;Leadership;Inspirational;Health"
1757,27252,27252,1612513,75,0345416260,9780345416260,Donna Woolfolk Cross,1996.0,Pope Joan,Pope Joan,eng,4.06,51385,56247,4079,854,2240,10552,21373,21228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Historical,Historical Fiction;Fiction;Historical;Religion;Book Club;Historical,Medieval;Cultural,Italy;Adult;Adult Fiction;Womens"
1758,6259,6259,1093016,71,0679776818,9780679776820,Sebastian Faulks,1993.0,Birdsong,Birdsong,eng,4.07,49930,55657,2543,1160,2911,9600,19416,22570,https://images.gr-assets.com/books/1349952101m/6259.jpg,https://images.gr-assets.com/books/1349952101s/6259.jpg,"Historical,Historical Fiction;Fiction;War;Classics;Historical;Romance;War,World War I;Cultural,France;Novels;Literature"
1762,5176,5176,1461856,33,0345443284,9780345443280,Sue Miller,1998.0,While I Was Gone,While I Was Gone,eng,3.67,52244,52947,1141,786,3933,17555,20121,10552,https://images.gr-assets.com/books/1495632082m/5176.jpg,https://images.gr-assets.com/books/1495632082s/5176.jpg,"Fiction;Womens Fiction,Chick Lit;Contemporary;Novels;Mystery;Adult Fiction;Book Club;Literary Fiction;Adult;Drama"
1763,33668,33668,15334,76,0446613363,9780446613360,"James Patterson, Maxine Paetro",2005.0,"4th of July (Women's Murder Club, #4)","4th of July (Women's Murder Club, #4)",eng,4.04,55637,60809,1695,281,1733,13606,24730,20459,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Mystery;Fiction;Mystery,Crime;Thriller;Suspense;Thriller,Mystery Thriller;Mystery,Murder Mystery;Audiobook;Adult;Mystery,Detective"
1779,11918,11918,2606334,68,0452286034,9780452286030,Kelley Armstrong,2001.0,Bitten,"Bitten (Women of the Otherworld, #1)",eng,4.06,71988,77950,3981,1791,4099,14413,25274,32373,https://images.gr-assets.com/books/1306101770m/11918.jpg,https://images.gr-assets.com/books/1306101770s/11918.jpg,"Fantasy,Urban Fantasy;Fantasy;Fantasy,Paranormal;Romance;Shapeshifters,Werewolves;Romance,Paranormal Romance;Fiction;Fantasy,Supernatural;Adult;Paranormal,Shapeshifters"
1783,264,264,1434368,508,0141439637,9780141439630,"Henry James, Patricia Crick",1881.0,The Portrait of a Lady,The Portrait of a Lady,eng,3.76,55019,59317,2105,1935,4908,15386,20335,16753,https://images.gr-assets.com/books/1502148606m/264.jpg,https://images.gr-assets.com/books/1502148606s/264.jpg,"Classics;Fiction;Literature;Literature,19th Century;Novels;Historical,Historical Fiction;Romance;Literature,American;Classics,Classic Literature;Historical,Victorian"
1788,24813,24813,692719,17,0836204387,9780836204380,Bill Watterson,1995.0,The Calvin and Hobbes Tenth Anniversary Book,The Calvin and Hobbes Tenth Anniversary Book,eng,4.63,48280,48829,346,346,608,3077,8752,36046,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Sequential Art,Comics;Humor;Sequential Art,Graphic Novels;Fiction;Sequential Art,Comic Strips;Graphic Novels Comics;Comics,Comic Book;Childrens;Humor,Comedy;Sequential Art,Cartoon"
1789,4325,4325,7995,35,0142401757,9780142401750,Sarah Dessen,2000.0,Dreamland ,Dreamland,eng,3.91,64082,65731,3813,1556,4772,15338,20590,23475,https://images.gr-assets.com/books/1385861832m/4325.jpg,https://images.gr-assets.com/books/1385861832s/4325.jpg,"Young Adult;Contemporary;Romance;Fiction;Realistic Fiction;Womens Fiction,Chick Lit;Sociology,Abuse;Young Adult,Teen;Young Adult,Young Adult Contemporary;Young Adult,High School"
1792,18749,18749,1651408,96,01400044162,9781400044160,Chimamanda Ngozi Adichie,2006.0,Half of a Yellow Sun,Half of a Yellow Sun,eng,4.28,46716,57021,5296,344,1175,6626,23036,25840,https://images.gr-assets.com/books/1327934717m/18749.jpg,https://images.gr-assets.com/books/1327934717s/18749.jpg,"Fiction;Historical,Historical Fiction;Cultural,Africa;Western Africa,Nigeria;War;Historical;Literature,African Literature;Contemporary;Novels;Literary Fiction"
1797,2794,2794,1477756,92,006091307X,9780060913080,Thomas Pynchon,1966.0,The Crying of Lot 49,The Crying of Lot 49,en-US,3.7,48692,54779,3489,2227,5166,13618,19312,14456,https://images.gr-assets.com/books/1375727632m/2794.jpg,https://images.gr-assets.com/books/1375727632s/2794.jpg,"Fiction;Classics;Literature;Novels;Literature,American;Mystery;Literary Fiction;Contemporary;Literature,20th Century;The United States Of America"
1806,5174,5174,941309,63,0743466527,9780743466520,Ann-Marie MacDonald,1996.0,Fall on Your Knees,Fall on Your Knees,eng,3.95,50446,53947,2655,1544,3316,11112,18471,19504,https://images.gr-assets.com/books/1481449709m/5174.jpg,https://images.gr-assets.com/books/1481449709s/5174.jpg,"Fiction;Historical,Historical Fiction;Cultural,Canada;Historical;Literary Fiction;Novels;Literature,Canadian Literature;Book Club;LGBT;Adult Fiction"
1815,5509,5509,558948,48,0671662341,9780671662350,"Miep Gies, Alison Leslie Gold",1987.0,Anne Frank Remembered,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,eng,4.26,50412,51027,629,1015,1480,6893,15228,26411,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Nonfiction;History;Biography;World War II,Holocaust;Autobiography,Memoir;War,World War II;Classics;Historical;War;Biography Memoir"
1817,41716,41716,2467487,70,030720961X,9780307209610,Clive Cussler,1992.0,Sahara,"Sahara (Dirk Pitt, #11)",spa,3.95,47054,48850,745,866,2145,11351,18747,15741,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Adventure;Thriller;Action;Mystery;Suspense;Thriller,Mystery Thriller;Cultural,Africa;Historical,Historical Fiction;Adult Fiction"
1835,4008,4008,3207183,165,060527994,9780060527990,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",2000.0,O Demônio e a Srta. Prym,"The Devil and Miss Prym (On the Seventh Day, #3)",eng,3.59,42286,49075,2393,1531,5179,15461,16402,10502,https://images.gr-assets.com/books/1359082264m/4008.jpg,https://images.gr-assets.com/books/1359082264s/4008.jpg,Fiction;Philosophy;Novels;Contemporary;Spirituality;Fantasy;Literature;Magical Realism;Inspirational;Adult
1843,9844,9844,2317177,54,081297235X,9780812972350,Curtis Sittenfeld,2005.0,Prep,Prep,eng,3.36,50598,53202,4372,3089,7820,17606,16367,8320,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fiction;Young Adult;Womens Fiction,Chick Lit;Contemporary;Young Adult,Coming Of Age;School Stories,Boarding School;Adult Fiction;Adult;Novels;Realistic Fiction"
1857,13835,13835,1142860,52,0689878567,9780689878560,Tamora Pierce,1984.0,In the Hand of the Goddess,"In the Hand of the Goddess (Song of the Lioness, #2)",eng,4.25,66382,70595,1464,941,1724,10424,22977,34529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"Fantasy;Young Adult;Fiction;Fantasy,Magic;Adventure;Young Adult,Young Adult Fantasy;Romance;Fantasy,High Fantasy;Childrens,Middle Grade;Childrens"
1863,13837,13837,1123099,51,0689878575,9780689878570,Tamora Pierce,1988.0,Lioness Rampant,"Lioness Rampant (Song of the Lioness, #4)",en-US,4.28,65027,68419,1217,1000,1700,9328,21166,35225,https://images.gr-assets.com/books/1390366673m/13837.jpg,https://images.gr-assets.com/books/1390366673s/13837.jpg,"Fantasy;Young Adult;Fiction;Fantasy,Magic;Young Adult,Young Adult Fantasy;Adventure;Romance;Fantasy,High Fantasy;Childrens;Young Adult,Teen"
